2020/01/27 19:59:49 [error] 6#6: *71 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 20:04:42 [error] 6#6: *163 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 20:05:45 [error] 6#6: *160 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 20:06:48 [error] 6#6: *175 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 20:07:51 [error] 6#6: *177 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 20:08:54 [error] 6#6: *179 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 20:11:35 [error] 6#6: *181 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 20:12:38 [error] 6#6: *183 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 20:16:28 [error] 6#6: *202 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 20:20:24 [error] 6#6: *280 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 20:22:14 [error] 6#6: *315 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 20:29:57 [error] 6#6: *501 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 20:32:16 [error] 6#6: *558 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 20:33:19 [error] 6#6: *515 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 20:36:32 [error] 6#6: *601 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 20:40:44 [warn] 6#6: *688 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/1/00/0000000001 while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_nuxt/vendors.app.js HTTP/1.1", upstream: "http://172.31.0.4:3000/_nuxt/vendors.app.js", host: "docker", referrer: "http://docker/"
2020/01/27 20:45:48 [error] 6#6: *837 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 20:48:19 [error] 6#6: *876 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 20:50:01 [error] 6#6: *900 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 20:51:04 [error] 6#6: *896 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 20:55:27 [error] 6#6: *1025 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 20:56:30 [error] 6#6: *1024 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 21:03:56 [error] 6#6: *1320 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 21:04:59 [error] 6#6: *1359 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 21:08:20 [error] 6#6: *1506 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 21:12:24 [error] 6#6: *1538 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 21:15:05 [error] 6#6: *1593 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 21:16:34 [error] 6#6: *1656 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 21:17:37 [error] 6#6: *1658 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 21:18:40 [error] 6#6: *1670 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 21:26:12 [error] 6#6: *1814 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 21:28:17 [error] 6#6: *1838 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 21:30:47 [error] 6#6: *1858 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 21:32:14 [error] 6#6: *1880 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 21:33:51 [error] 6#6: *1926 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 21:44:40 [error] 6#6: *2055 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
2020/01/27 21:48:11 [error] 6#6: *2092 upstream timed out (110: Connection timed out) while reading upstream, client: 172.31.0.1, server: localhost, request: "GET /_loading/sse HTTP/1.1", upstream: "http://172.31.0.4:3000/_loading/sse", host: "docker", referrer: "http://docker/"
